docID, likelihood 
27345, -1272.9437682048 
27346, -917.0405781201 
27347, -717.1590290763 
27348, -844.7551719900 
27349, -692.6722713462 
27350, -870.0213925429 
27351, -622.4671077632 
27352, -764.4931577046 
27353, -882.7904528800 
27354, -620.3005323067 
27355, -746.5179088877 
27356, -622.4261927923 
27357, -823.8285966488 
27358, -619.5331910967 
27359, -910.7459785120 
27360, -649.0189676587 
27361, -603.8514118029 
27362, -726.4634480294 
27363, -696.4230387187 
27364, -763.8457377897 
27365, -719.1697106216 
27366, -594.2545675672 
27367, -475.1624594785 
27368, -651.5552566903 
27369, -623.3566373965 
27370, -672.4797338934 
27371, -844.3186257026 
27372, -1115.0895890598 
27373, -899.8414733301 
27374, -409.5934994489 
27375, -534.3732425797 
27376, -672.9465136575 
27377, -838.1650051822 
27378, -786.9303471107 
27379, -478.8758767497 
27380, -588.0219241497 
27381, -784.9043201942 
27382, -735.3802104059 
27383, -928.0651710792 
27384, -558.2393931385 
27385, -592.8415832241 
27386, -700.5794303544 
27387, -816.7450220138 
27388, -952.7013562880 
27389, -813.3822500273 
27390, -617.4840502921 
27391, -818.2999892144 
27392, -936.8321522355 
27393, -740.1332168188 
27394, -752.7411577110 
27395, -582.6040119748 
27396, -864.2307370028 
27397, -676.5562268082 
27398, -591.4988289796 
27399, -585.0933360570 
27400, -598.6052078652 
27401, -676.3175648636 
27402, -636.5338206110 
27403, -781.1014586137 
27404, -744.5026021761 
27405, -696.7261083986 
27406, -638.7760625896 
27407, -795.8705118786 
27408, -949.6153991102 
27409, -964.9819488632 
27410, -717.3321903145 
27411, -724.2837058586 
27412, -808.8841618973 
27413, -706.5659242300 
27414, -833.2748220923 
27415, -551.3881222398 
27416, -647.5667405144 
27417, -634.8694237840 
27418, -721.6338377766 
27419, -916.3884953455 
27420, -762.4009042431 
27421, -631.9145549269 
27422, -803.7932380791 
27423, -592.5785201463 
27424, -700.2629505393 
27425, -626.6302914114 
27426, -488.6386905377 
27427, -688.3554428189 
27428, -796.5548309190 
27429, -948.4877121669 
27430, -666.4748139017 
27431, -517.3595757892 
27432, -792.6130193685 
27433, -544.4764319016 
27434, -591.2192882359 
27435, -758.1701783494 
27436, -716.1050738958 
27437, -840.7525841571 
27438, -506.1586944366 
27439, -639.7666916510 
27440, -752.7759821212 
27441, -680.8739316458 
27442, -647.8341210568 
27443, -470.7191334813 
27444, -678.3400080992 
27445, -633.8943819409 
27446, -698.0134164832 
27447, -725.4585206405 
27448, -748.1378039722 
27449, -889.8574376756 
27450, -694.7922173691 
27451, -823.0560401048 
27452, -896.7136595447 
27453, -819.6704715984 
27454, -738.2378522543 
27455, -749.5636241510 
27456, -873.2702574384 
27457, -985.0238872285 
27458, -541.9605179180 
27459, -839.0002908390 
27460, -867.0971406696 
27461, -691.6594467941 
27462, -785.1084027153 
27463, -713.4673661809 
27464, -766.7724683333 
27465, -611.2106121843 
27466, -746.0460099485 
27467, -942.2865632943 
27468, -725.6499534322 
27469, -666.9927865038 
27470, -646.6240227946 
27471, -799.9992519134 
27472, -1017.4046658862 
27473, -688.6791873954 
27474, -644.7403441350 
27475, -812.1697747484 
27476, -860.4054033117 
27477, -698.7263482282 
27478, -739.0019350026 
27479, -679.1565216056 
27480, -436.8632131324 
27481, -690.6440950562 
27482, -982.3824461583 
27483, -914.6799769440 
27484, -800.4120959571 
27485, -909.6669075117 
27486, -683.4462854578 
27487, -772.2958361349 
27488, -816.3128586580 
27489, -811.5128772764 
27490, -711.4651996964 
27491, -577.6604557309 
27492, -669.8573377447 
27493, -847.7405283975 
27494, -629.6395403911 
27495, -677.8589484234 
27496, -1070.3510998336 
27497, -586.9126067428 
27498, -949.0725314486 
27499, -1219.6307532947 
27500, -1007.9838963468 
27501, -995.8117182521 
27502, -510.9385222973 
27503, -678.4705381685 
27504, -999.7323026847 
27505, -796.3522549520 
27506, -843.7532833313 
27507, -573.6523953256 
27508, -576.2128872134 
27509, -915.4785934988 
27510, -758.4391086131 
27511, -791.4010567592 
27512, -675.5638279551 
27513, -785.9234523114 
27514, -828.4266371745 
27515, -836.1790599365 
27516, -770.5519585162 
27517, -626.4089409746 
27518, -693.4946102498 
27519, -584.9012394377 
27520, -780.6515921058 
27521, -733.5745899969 
27522, -776.0499588953 
27523, -763.8024209979 
27524, -842.9018558827 
27525, -729.3777389593 
27526, -580.5387167593 
27527, -665.5883472503 
27528, -1000.3908880079 
27529, -1052.4477193386 
27530, -684.8977095891 
27531, -555.6016108389 
27532, -1464.8039730558 
27533, -857.3996888592 
27534, -703.6353205581 
27535, -1044.4906075832 
27536, -1001.2383848003 
27537, -990.7906515998 
27538, -882.1467730275 
27539, -795.7432283228 
27540, -1060.2666526026 
27541, -1202.2397254790 
27542, -823.2486065000 
27543, -880.6959815767 
27544, -835.8955326042 
27545, -645.4923069764 
27546, -1084.2648018053 
27547, -1125.1648910770 
27548, -1060.3748019975 
27549, -984.4058905364 
27550, -791.9127950320 
27551, -1045.5575169777 
27552, -1079.6369618044 
27553, -1007.4429852671 
27554, -733.1095130651 
27555, -830.2937769692 
27556, -971.0045583754 
27557, -1078.7516877850 
27558, -1239.9839254007 
27559, -725.5736670598 
27560, -871.4582369020 
27561, -1137.2779174823 
27562, -1131.2431367612 
27563, -935.0077904102 
27564, -952.2268947391 
27565, -722.1936192764 
27566, -713.3205375887 
27567, -1178.2181619372 
27568, -1142.7891808780 
27569, -799.0652181784 
27570, -999.3641836018 
27571, -666.4278228678 
27572, -760.8273431318 
27573, -914.7760589574 
27574, -955.5932974780 
27575, -804.8992370310 
27576, -1037.2671900738 
27577, -659.9147068011 
27578, -1200.6264798881 
27579, -990.1174714301 
27580, -1262.2165737527 
27581, -789.3063366003 
27582, -585.4153874705 
27583, -1027.5223739546 
27584, -1080.6090343902 
27585, -1242.0924510069 
27586, -732.4387652053 
27587, -607.9686275986 
27588, -817.6503333144 
27589, -1154.0385666580 
27590, -928.7932652462 
27591, -958.4754923272 
27592, -889.5965102097 
27593, -1207.2855263496 
27594, -1112.1604821880 
27595, -876.3307979352 
27596, -1007.2721383577 
27597, -907.0567228368 
27598, -816.9901329179 
27599, -1102.7188214028 
27600, -1304.7869198467 
27601, -859.0749126335 
27602, -696.3383487785 
27603, -730.4606360456 
27604, -475.8004317700 
27605, -1017.2879886171 
27606, -985.5811328602 
27607, -856.0977248425 
27608, -995.6443570842 
27609, -1129.9778144230 
27610, -1051.0877262000 
27611, -1106.6204211944 
27612, -994.4249545004 
27613, -1066.0754585620 
27614, -1244.3113487532 
27615, -1291.3096654856 
27616, -881.6865432245 
27617, -902.7733222565 
27618, -950.9969843897 
27619, -1116.8112324028 
27620, -849.1775589925 
27621, -1135.7197857490 
27622, -776.5838129845 
27623, -1136.9117386646 
27624, -768.8353984229 
27625, -748.4670001214 
27626, -808.0456803879 
27627, -1105.1930883008 
27628, -1013.9534221298 
27629, -847.5264930336 
27630, -747.7606845162 
27631, -793.2013280905 
27632, -722.7900327307 
27633, -1336.7290291870 
27634, -797.4184266787 
27635, -886.2136874744 
27636, -670.7835310251 
27637, -720.0025632471 
27638, -641.4528333970 
27639, -875.5330383711 
27640, -782.0993716107 
27641, -792.8950355384 
27642, -756.3853227418 
27643, -883.9717343910 
27644, -1218.9307246777 
27645, -867.6439139259 
27646, -597.6836755418 
27647, -902.2504810595 
27648, -1041.0152801024 
27649, -1084.2420948885 
27650, -1039.2136944504 
27651, -710.6294041236 
27652, -705.3523384129 
27653, -949.5773518520 
27654, -1276.6325008890 
27655, -836.8556237908 
27656, -827.6778627289 
27657, -843.2836712313 
27658, -690.7800468130 
27659, -924.5330084018 
27660, -869.2346225250 
27661, -797.4952282497 
27662, -1017.1891425509 
27663, -794.6700005619 
27664, -627.5802039908 
27665, -1032.6479088429 
27666, -745.4648937348 
27667, -1023.0945230368 
27668, -1009.3257598011 
27669, -913.6543023332 
27670, -989.8029846609 
27671, -1012.5890220357 
27672, -794.8783313208 
27673, -856.0044587998 
27674, -1003.4755637894 
27675, -937.5134464775 
27676, -871.3541465078 
27677, -760.4421592532 
27678, -767.2293250771 
27679, -780.2772068650 
27680, -1007.5521597123 
27681, -1035.0012632853 
27682, -759.0258899030 
27683, -670.6597834757 
27684, -843.9873370123 
27685, -530.5322566820 
27686, -833.2604165610 
27687, -948.4334437886 
27688, -721.0589398881 
27689, -876.7631766225 
27690, -995.0543446650 
27691, -874.5264344736 
27692, -1239.6612906052 
27693, -945.7388404043 
27694, -773.3598659221 
27695, -829.0505885035 
27696, -1142.9075581267 
27697, -1060.6668247718 
27698, -773.6796387406 
27699, -985.0723274243 
27700, -710.7560930775 
27701, -733.7134210010 
27702, -983.6955505343 
27703, -688.3777012304 
27704, -629.6737435311 
27705, -847.5922213734 
27706, -1265.9833253555 
27707, -918.9598492365 
27708, -880.7997153373 
27709, -624.3956064922 
27710, -823.3734896643 
27711, -1254.1688802617 
27712, -1066.7058820285 
27713, -914.2063769739 
27714, -679.1616256670 
27715, -819.2264728636 
27716, -913.7424242554 
27717, -623.6919973807 
27718, -513.7458167152 
27719, -603.3967719348 
27720, -741.9324416490 
27721, -775.1385862351 
27722, -776.5842074359 
27723, -874.5656492816 
27724, -726.0369854446 
27725, -573.0074732900 
27726, -848.5707301543 
27727, -929.3212543145 
27728, -812.1395938434 
27729, -806.2148769045 
27730, -565.7315337867 
27731, -746.4924987501 
27732, -937.6744623818 
27733, -535.5971963361 
27734, -1089.3452805791 
27735, -920.0561964469 
27736, -517.4119766581 
27737, -801.9547268802 
27738, -836.4253547140 
27739, -778.4065695940 
27740, -1017.3073731590 
27741, -625.2117090012 
27742, -731.3182982812 
27743, -866.4678009981 
27744, -955.6787054037 
27745, -1119.9059600366 
27746, -839.8404527824 
27747, -740.8884570299 
27748, -735.8518321427 
27749, -936.0023681161 
27750, -845.6061023781 
27751, -625.8086349024 
27752, -637.1547362940 
27753, -568.7459813527 
27754, -781.7232251585 
27755, -668.4328370522 
27756, -826.7139692640 
27757, -639.8982813619 
27758, -723.6184071890 
27759, -1002.3032092744 
27760, -973.8350473471 
27761, -835.6438025970 
27762, -743.4284056811 
27763, -660.0409930011 
27764, -807.6413085381 
27765, -881.4305209220 
27766, -830.2036627668 
27767, -748.8836410527 
27768, -682.0982807976 
27769, -654.7388497807 
27770, -744.0379496799 
27771, -701.0627204294 
27772, -618.1112158216 
27773, -791.3947783691 
27774, -585.8498547007 
27775, -644.2202787641 
27776, -699.6042235440 
27777, -688.9404328034 
27778, -674.1850396848 
27779, -605.7344050714 
27780, -588.3083638429 
27781, -635.5701283285 
27782, -556.6770135728 
27783, -598.4629474474 
27784, -692.4334797825 
27785, -682.5969950432 
27786, -873.7894321334 
27787, -797.8593136651 
27788, -738.2303768611 
27789, -604.8024267964 
27790, -840.1358135158 
27791, -727.4724744785 
27792, -998.7822858550 
27793, -873.3393800803 
27794, -652.5147636821 
27795, -560.4475679125 
27796, -734.0976820658 
27797, -733.1657686432 
27798, -856.6636531311 
27799, -750.9181832356 
27800, -754.7410694333 
27801, -619.0965298173 
27802, -772.1265596937 
27803, -916.9839438562 
27804, -823.8749651464 
27805, -1037.3096831452 
27806, -612.5684833772 
27807, -652.1702276197 
27808, -698.8590615832 
27809, -780.0970093345 
27810, -603.3835316256 
27811, -585.5427460586 
27812, -674.5645110094 
27813, -551.4242424348 
27814, -528.6867482180 
27815, -669.5341736891 
27816, -658.0135363376 
27817, -744.8315450974 
27818, -757.4569783379 
27819, -627.6342473284 
27820, -804.4784051130 
27821, -723.1708732828 
27822, -776.4945472959 
27823, -676.6692519730 
27824, -620.0220710065 
27825, -763.7814121035 
27826, -717.5845711823 
27827, -813.5465812854 
27828, -624.5610810182 
27829, -576.8993643260 
27830, -700.8618736558 
27831, -688.5431302724 
27832, -1143.2101347650 
27833, -693.6160169670 
27834, -858.9588906524 
27835, -783.0170667446 
27836, -846.8182773683 
27837, -945.5878857067 
27838, -772.6379725810 
27839, -805.7090291027 
27840, -623.9031358620 
27841, -709.0912956396 
27842, -780.7449430339 
27843, -609.9507498739 
27844, -650.4707684487 
27845, -569.0871430442 
27846, -678.3648997577 
27847, -718.7596676031 
27848, -1020.8838833609 
27849, -855.5096219775 
27850, -1121.8511067153 
27851, -767.3685690855 
27852, -945.1716463937 
27853, -835.4717298119 
27854, -1016.9588293172 
27855, -810.1156332488 
27856, -1081.0261411572 
27857, -934.1459977024 
27858, -824.3689512697 
27859, -764.9185616887 
27860, -602.8343239394 
27861, -906.7616852519 
27862, -726.8754760538 
27863, -905.0476186802 
27864, -747.7839934670 
27865, -581.6905671228 
27866, -844.9504257325 
27867, -1096.4465493774 
27868, -1069.7363749977 
27869, -871.8152342201 
27870, -947.0113468185 
27871, -1172.8153291768 
27872, -878.6081142923 
27873, -1034.2059909325 
27874, -893.7749891829 
27875, -843.3923371018 
27876, -1260.8234198822 
27877, -912.4986089501 
27878, -763.3142684055 
27879, -761.1588957197 
27880, -827.9487515022 
27881, -729.9757324648 
27882, -1007.2369547476 
27883, -649.1363164152 
27884, -761.1940199851 
27885, -762.5861363205 
27886, -929.7847166830 
27887, -1157.0265684662 
27888, -1130.1753440723 
27889, -840.1300370015 
27890, -799.9335318812 
27891, -491.2318790166 
27892, -919.0998467326 
27893, -596.5235989372 
27894, -926.7272163192 
27895, -668.4652570125 
27896, -949.7744809766 
27897, -1005.1023762551 
27898, -974.3656392957 
27899, -813.1144192934 
27900, -927.2055164528 
27901, -1053.4630867451 
27902, -732.5040171839 
27903, -1026.2213075744 
27904, -979.8162394673 
27905, -956.2662646956 
27906, -781.1238020212 
27907, -584.9792112477 
27908, -807.9788856693 
27909, -792.2416964469 
27910, -847.0238571127 
27911, -851.6161708425 
27912, -942.3879356121 
27913, -1013.7284652425 
27914, -1113.6213729846 
27915, -1134.2710896221 
27916, -1026.2791725551 
27917, -719.2504178828 
27918, -708.6367835696 
27919, -942.1244124188 
27920, -898.1922631523 
27921, -1171.4517499150 
27922, -1214.2032287446 
27923, -900.1942657373 
27924, -1057.7173102181 
27925, -947.2706082093 
27926, -737.7222584772 
27927, -814.3715371402 
27928, -960.9793969294 
27929, -819.2446681438 
27930, -1424.6430686334 
27931, -1128.1161981629 
27932, -1480.5054678074 
27933, -646.7003636847 
27934, -699.2607534923 
27935, -1107.4497323048 
27936, -1259.8504038555 
27937, -880.5852661915 
27938, -625.2172205335 
27939, -953.7477899391 
27940, -827.4485610316 
27941, -1173.4805236431 
27942, -745.0662508094 
27943, -631.0597573324 
27944, -616.0612525395 
27945, -915.0016291670 
27946, -1002.1798028989 
27947, -897.4171103395 
27948, -745.4682870402 
27949, -628.9774825886 
27950, -828.7556882754 
27951, -947.2245276564 
27952, -883.4414380386 
27953, -839.3959910662 
27954, -816.4543093012 
27955, -509.4866368352 
27956, -903.2378579707 
27957, -870.7914044212 
27958, -751.7187487727 
27959, -878.0630829321 
27960, -477.7259585477 
27961, -784.6233705477 
27962, -923.1039816089 
27963, -1099.7747453299 
27964, -837.9006549479 
27965, -732.5475591082 
27966, -902.3436989603 
27967, -796.3544721364 
27968, -919.5560199279 
27969, -825.4110565970 
27970, -644.1454495257 
27971, -610.9739927440 
27972, -765.4101525173 
27973, -798.0149260663 
27974, -826.5619674278 
27975, -685.1216404200 
27976, -523.0153502584 
27977, -725.4868304853 
27978, -685.1236607484 
27979, -736.2871684027 
27980, -725.7654427453 
27981, -592.4678508472 
27982, -757.0375026115 
27983, -919.0716569311 
27984, -853.1897675440 
27985, -766.7460561333 
27986, -604.8905506641 
27987, -694.5483797526 
27988, -722.7705928266 
27989, -759.2340717154 
27990, -622.7813974582 
27991, -634.2002886846 
27992, -494.2077378719 
27993, -535.9677461575 
27994, -498.1386267414 
27995, -717.0591952177 
27996, -609.7504040488 
27997, -557.1012498854 
27998, -715.8076360936 
27999, -660.9918324898 
28000, -623.8151269517 
28001, -598.3729511409 
28002, -498.6396545487 
28003, -556.5856952149 
28004, -718.6298009566 
28005, -554.1284942842 
28006, -481.5379200554 
28007, -479.1491204073 
28008, -744.7445336589 
28009, -517.0288673926 
28010, -660.9788664654 
28011, -797.0094925031 
28012, -917.8064556872 
28013, -565.0002303986 
28014, -606.1785427510 
28015, -675.3577555151 
28016, -655.6984917017 
28017, -607.5571656577 
28018, -546.6109524875 
28019, -552.0501561970 
28020, -581.9947575977 
28021, -524.7722096270 
28022, -553.4499199784 
28023, -566.7438058669 
28024, -1145.2503520774 
28025, -607.6332610470 
28026, -618.3649386112 
28027, -618.3038959231 
28028, -1246.2840594969 
28029, -1014.7442229370 
28030, -631.4741930057 
28031, -621.2536045874 
28032, -887.3399256777 
28033, -1178.1231927705 
28034, -1000.1945875986 
28035, -653.7193602630 
28036, -497.1620228555 
28037, -641.3277619367 
28038, -1274.6597770359 
28039, -1023.5243112844 
28040, -572.0851492637 
28041, -1409.3790264453 
28042, -1264.6014823089 
28043, -918.1140094530 
28044, -619.0058658777 
28045, -561.3174904057 
28046, -1163.6037334525 
28047, -1331.8424252258 
28048, -850.2506600890 
28049, -564.2294799251 
28050, -512.4253331732 
28051, -901.2750129265 
28052, -1127.8138475973 
28053, -732.7402474422 
28054, -500.6961531123 
28055, -510.5773145657 
28056, -564.9230546592 
28057, -601.2025295189 
28058, -678.0782329417 
28059, -755.4535166665 
28060, -644.2154699484 
28061, -540.7625516820 
28062, -508.0013315427 
28063, -498.1616029245 
28064, -562.1204516121 
28065, -557.8278053520 
28066, -505.5684681064 
28067, -453.4176542546 
28068, -507.1307077092 
28069, -500.5449316831 
28070, -462.2840528152 
28071, -461.1832403717 
28072, -759.2714954711 
28073, -547.3797616914 
28074, -750.7254734020 
28075, -579.4421245944 
28076, -801.7436347525 
28077, -635.2679403932 
28078, -790.3728216779 
28079, -773.2635797095 
28080, -734.3351163224 
28081, -843.4740861718 
28082, -607.9616540188 
28083, -501.8237056183 
28084, -790.8242709856 
28085, -720.6245101871 
28086, -734.5877217408 
28087, -742.4155675710 
28088, -886.9341792949 
28089, -734.6189338998 
28090, -863.2026080790 
28091, -721.0893938328 
28092, -815.6683487775 
28093, -636.6378382670 
28094, -729.6479794280 
28095, -648.6991808095 
28096, -851.3934872135 
28097, -938.7012385641 
28098, -1012.6874850043 
28099, -599.2819092482 
28100, -714.0387058962 
28101, -684.8072428867 
28102, -669.6429990185 
28103, -677.6581731959 
28104, -681.7323885808 
28105, -764.9368826429 
28106, -635.1587978471 
28107, -946.4063200815 
28108, -832.5762523152 
28109, -739.6923820438 
28110, -753.6572205748 
28111, -711.8676523017 
28112, -895.6026977799 
28113, -710.3123810651 
28114, -735.7820869071 
28115, -594.2131604824 
28116, -793.0423134623 
28117, -757.5868700442 
28118, -724.0898919046 
28119, -540.5176186489 
28120, -260.6221052738 
28121, -838.4254825832 
28122, -812.6421303113 
28123, -903.6991851707 
28124, -882.4757743236 
28125, -857.0938174641 
28126, -693.1938144269 
28127, -923.3850966253 
28128, -956.3313264088 
28129, -626.6269645855 
28130, -580.5266522666 
28131, -430.7084865436 
28132, -564.0711654305 
28133, -731.3199260700 
28134, -640.4335327511 
28135, -761.1099527369 
28136, -679.4929603913 
28137, -690.8023203263 
28138, -864.0060893304 
28139, -1001.5720333717 
28140, -1174.8145327833 
28141, -945.1415707759 
28142, -610.7594555158 
28143, -725.0900594964 
28144, -956.5984450122 
28145, -1092.6469867529 
28146, -691.5829993397 
28147, -628.1517692798 
28148, -657.1336781659 
28149, -676.7074053218 
28150, -978.1364950544 
28151, -741.7420684587 
28152, -1169.2890474373 
28153, -1010.7201877009 
28154, -833.2214319085 
28155, -808.2934041624 
28156, -1072.6250860326 
28157, -810.0582165201 
28158, -1025.1950704128 
28159, -896.3602507963 
28160, -1004.8581133715 
28161, -904.1085574648 
28162, -918.0411948550 
28163, -835.5497739447 
28164, -916.7518991290 
28165, -1005.4859393804 
28166, -971.2392363389 
28167, -773.0092850887 
28168, -865.6260270082 
28169, -888.8962777523 
28170, -666.9155480627 
28171, -764.0817329573 
28172, -692.6360232301 
28173, -627.2216132671 
28174, -676.8896807879 
28175, -621.4888973670 
28176, -683.4263109139 
28177, -689.5716378271 
28178, -616.4324958346 
28179, -580.6029849940 
28180, -644.9460379223 
28181, -698.2955138428 
28182, -1035.5879069060 
28183, -795.4410057629 
28184, -629.6862399992 
28185, -822.9052754270 
28186, -1132.3153649190 
28187, -1055.5756968626 
28188, -848.0531615992 
28189, -712.8325984924 
28190, -925.0477582449 
28191, -1077.8852043240 
28192, -953.2231331547 
28193, -926.8931262497 
28194, -640.6347951215 
28195, -1233.9270841208 
28196, -905.4671951266 
28197, -1073.6497137061 
28198, -876.5380125484 
28199, -821.4469444120 
28200, -807.6433796297 
28201, -967.5549703634 
28202, -1025.4945550700 
28203, -981.5159005512 
28204, -765.7596450124 
28205, -791.7366862212 
28206, -820.8601329198 
28207, -950.7095852625 
28208, -1046.4274514971 
28209, -643.4730641158 
28210, -741.0018809768 
28211, -819.7659453832 
28212, -1097.7521304585 
28213, -887.2384181326 
28214, -1052.0824231018 
28215, -694.4026547476 
28216, -742.8825799205 
28217, -1022.6308667457 
28218, -971.0817798617 
28219, -938.7664419149 
28220, -1078.3456183401 
28221, -754.6263679830 
28222, -944.0256294074 
28223, -1243.3376446236 
28224, -1106.1820719185 
28225, -1023.3025458235 
28226, -1003.5951957646 
28227, -983.1882665911 
28228, -974.9479041712 
28229, -1136.4758062495 
28230, -720.2153324355 
28231, -650.9632579897 
28232, -873.8251112244 
28233, -632.1558903116 
28234, -595.9731798600 
28235, -769.0584231132 
28236, -903.3975249461 
28237, -828.8079950008 
28238, -736.8362265846 
28239, -709.0543006908 
28240, -838.0488682902 
28241, -653.8147894087 
28242, -835.3456400111 
28243, -823.6168008491 
28244, -837.7444631608 
28245, -655.0577966921 
28246, -974.2284132867 
28247, -688.2289643629 
28248, -773.5909150254 
28249, -636.6320521983 
28250, -791.9756827064 
28251, -613.8162223022 
28252, -707.8470394466 
28253, -851.6201939031 
28254, -802.8661891781 
28255, -628.8484303538 
28256, -511.1239948426 
28257, -634.0301613109 
28258, -700.4226260975 
28259, -837.2426947815 
28260, -555.8518772942 
28261, -441.8854246062 
28262, -525.5834955326 
28263, -501.7140332801 
28264, -784.2211632873 
28265, -821.2752270429 
28266, -1172.8552272673 
28267, -753.1691548130 
28268, -822.4497043861 
28269, -709.1915652227 
28270, -872.1610532510 
28271, -648.0859421263 
28272, -826.9881258722 
28273, -702.0695616652 
28274, -710.5856173183 
28275, -556.1355364478 
28276, -620.2471844495 
28277, -696.7111401140 
28278, -710.8950930560 
28279, -632.1267603886 
28280, -951.8975811900 
28281, -646.8137833593 
28282, -700.1075645146 
28283, -665.6619201249 
28284, -728.2483263092 
28285, -747.9948487899 
28286, -611.7819556082 
28287, -571.2640239342 
28288, -568.8790991086 
28289, -900.9548895902 
28290, -748.9014472883 
28291, -753.7523047858 
28292, -660.5033239686 
28293, -741.0332211938 
28294, -819.5292788815 
28295, -512.2231318598 
28296, -695.2922994118 
28297, -587.5947335844 
28298, -676.5781403858 
28299, -802.2318128983 
28300, -958.6732312622 
28301, -834.6059541930 
28302, -511.9758715167 
28303, -809.3787526785 
28304, -895.9897911574 
28305, -726.5781259341 
28306, -740.9527472934 
28307, -673.4566809386 
28308, -757.9882502921 
28309, -829.8619517046 
28310, -926.0730551487 
28311, -864.5210537876 
28312, -634.5752013350 
28313, -856.3182705507 
28314, -901.2592719588 
28315, -908.1506838418 
28316, -794.5372264827 
28317, -640.1947870176 
28318, -729.0354857750 
28319, -765.4453967040 
28320, -810.2508265702 
28321, -772.5547392698 
28322, -709.7636661346 
28323, -793.5785835803 
28324, -1044.3033528423 
28325, -768.5405104071 
28326, -992.4116116256 
28327, -593.7461236979 
28328, -658.2895541810 
28329, -679.5563965148 
28330, -750.9324384505 
28331, -791.1264726701 
28332, -708.5996649293 
28333, -876.7850311651 
28334, -837.5229059761 
28335, -740.3094094675 
28336, -666.7108933195 
28337, -877.9440274926 
28338, -823.4215143008 
28339, -632.8693948010 
28340, -599.3126919440 
28341, -571.1745597882 
28342, -859.1443411876 
28343, -677.7948567912 
28344, -721.0120598744 
28345, -914.7961897719 
28346, -803.6639486444 
28347, -855.4371547086 
28348, -1039.2848273973 
28349, -999.9115995910 
28350, -795.5581233263 
28351, -997.2672097984 
28352, -963.8236752197 
28353, -1190.5129672385 
28354, -863.1628452193 
28355, -789.7748067918 
28356, -802.5241600247 
28357, -1010.5195459099 
28358, -1204.5238642379 
28359, -890.0458372707 
28360, -567.4800224761 
28361, -713.8908368342 
28362, -776.6158087049 
28363, -848.5422327605 
28364, -790.4639680493 
28365, -853.3537954354 
28366, -615.6191196400 
28367, -847.2082416884 
28368, -801.2637577289 
28369, -892.5338606513 
28370, -520.7699782993 
28371, -667.4189468132 
28372, -648.8007168083 
28373, -778.6881019035 
28374, -582.4616073865 
28375, -464.3505470787 
28376, -931.2006308341 
28377, -595.4518320833 
28378, -688.2968334657 
28379, -1034.4944425379 
28380, -729.4861699763 
28381, -634.3079454472 
28382, -848.0401287252 
28383, -808.4637553942 
28384, -793.0458352204 
28385, -798.6591582731 
28386, -773.5067941044 
28387, -728.8603811381 
28388, -766.3918662608 
28389, -798.3326532903 
28390, -703.6003792559 
28391, -834.7315086310 
28392, -791.4597733099 
28393, -1164.8616017704 
28394, -1029.0071085819 
28395, -987.3427720660 
28396, -1070.8665780894 
28397, -986.4680375719 
28398, -1005.1584730718 
28399, -901.8881738889 
28400, -1168.1030456038 
28401, -1137.0417899993 
28402, -1103.7571435243 
28403, -640.5276903637 
28404, -700.4574413720 
28405, -743.1046113466 
28406, -999.8685289378 
28407, -557.5938918352 
28408, -687.7012877388 
28409, -974.8509381424 
28410, -923.1675120766 
28411, -654.4871145342 
28412, -629.5950831303 
28413, -669.7849569303 
28414, -1152.6715622020 
28415, -589.0033965670 
28416, -575.5810170541 
28417, -637.4563460751 
28418, -738.2654085250 
28419, -672.7630312748 
28420, -512.3615797366 
28421, -526.0104099917 
28422, -640.9371631204 
28423, -622.6193735663 
28424, -860.3473169020 
28425, -801.5001942563 
28426, -1063.6023250727 
28427, -660.8960526157 
28428, -857.7555652124 
28429, -660.2292124237 
28430, -731.1668297481 
28431, -1361.8704294887 
28432, -1092.9539919793 
28433, -525.8504397745 
28434, -826.8918684857 
28435, -1030.7229779277 
28436, -921.3715798821 
28437, -597.8762923160 
28438, -671.4049674787 
28439, -792.9577758119 
28440, -729.0856533562 
28441, -1070.0408959853 
28442, -727.5584421195 
28443, -622.0486972617 
28444, -619.7289690516 
28445, -602.6983303976 
28446, -805.6975728734 
28447, -911.3024954074 
28448, -830.1113701668 
28449, -728.5521822667 
28450, -567.8796067219 
28451, -857.5526919448 
28452, -547.6672012430 
28453, -558.3624686604 
28454, -886.6711254168 
28455, -706.6127859689 
28456, -664.2417609463 
28457, -688.6773434931 
28458, -737.5844468858 
28459, -716.3382434230 
28460, -804.9400603777 
28461, -805.2439971567 
28462, -521.4054891733 
28463, -707.2005956935 
28464, -863.6064041707 
28465, -789.5093206852 
28466, -699.0625462511 
28467, -647.3829817582 
28468, -789.5520203019 
28469, -690.9614327720 
28470, -580.0525262734 
28471, -524.2154065179 
28472, -1006.2442877633 
28473, -771.5959410281 
28474, -746.9661037424 
28475, -962.5227220919 
28476, -930.7001101628 
28477, -715.8872073100 
28478, -653.1533275698 
28479, -767.6355160715 
28480, -1088.8429047726 
28481, -835.3139305924 
28482, -1036.2575820749 
28483, -658.0031140198 
28484, -657.4181431244 
28485, -833.8444061510 
28486, -891.1204353482 
28487, -623.5765212135 
28488, -856.0607867866 
28489, -655.4773733642 
28490, -949.3322469073 
28491, -1184.1027790529 
28492, -917.5983160512 
28493, -875.1710403405 
28494, -967.1243372701 
28495, -814.5972907234 
