0 0 0 0 0 0 0 0 0 0 0.0083007813 0 0 0 0 0 0.1563136196 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8353855991 0 0 0 0 0 0 0 0 0 
0.2797156024 0 0 0.6523585811 0 0 0 0 0 0 0 0.0075076433 0 0.0143120898 0 0 0 0 0 0.0033208537 0 0.0249769081 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0041147679 0 0 0.0107415103 0 0 0 0 0 0 0 0 0 0.0029520435 0 
0 0 0.0010174223 0 0 0 0 0 0 0 0 0 0 0.2079964449 0 0 0.0010576842 0 0.0011205101 0 0.0014849435 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1833797343 0 0 0 0 0.6031680822 0 0 0 0 0 0.0007751785 0 0 0 0 
0 0 0 0 0 0.2793510035 0.0010442192 0 0 0 0.0698984679 0 0 0 0 0 0.0096040034 0.0146303078 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0093004753 0 0 0.5944630657 0 0 0 0 0.0217084572 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0287718080 0 0 0 0 0.9712281920 0 0 0 0 0 0 0 0 0 0 
0.2799229668 0 0 0 0 0 0 0 0 0 0 0 0 0.0023517153 0 0 0.2527654807 0 0 0 0 0 0 0 0 0 0 0.0014193924 0 0 0 0 0 0 0 0.0199247751 0 0 0 0.0178696834 0 0 0 0 0 0 0 0.0676979768 0 0.3580480093 
0 0 0 0 0 0 0 0 0 0 0 0 0 0.0170708174 0 0.2850454534 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0008991949 0 0.6969845343 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0082855013 0 0 0 0 0 0 0 0 0.7678079317 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0760789062 0 0.1478276609 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0.0042743844 0 0 0 0 0 0 0 0.7543751238 0 0 0 0.0744069498 0.0011948468 0 0 0 0.0077263580 0 0 0.0547664199 0 0 0 0 0 0 0 0 0 0 0.1032559173 0 0 0 0 0 0 0 0 0 
0.0608685569 0 0 0 0 0 0.0063353626 0.0099077878 0 0 0 0 0.0062532431 0 0 0 0.4844630758 0 0 0 0 0 0 0 0 0 0 0.0016029077 0 0 0 0 0 0 0 0 0 0 0 0.3609060227 0 0 0 0 0 0 0 0 0 0.0696630434 
0 0 0 0 0 0 0 0 0 0 0 0 0 0.1224321048 0 0 0 0 0 0.0689000839 0 0 0 0 0 0 0 0 0 0 0 0.1684634036 0 0 0 0 0 0 0 0.0244449486 0 0 0 0 0 0 0 0 0 0.6157594590 
0 0 0 0 0 0 0 0 0 0 0 0 0.0069307485 0 0 0.2928580720 0.0013596076 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0104331994 0 0 0 0 0.4251642009 0 0 0 0 0 0.2632541718 0 0 0 0 
0 0 0 0 0 0 0.0284161906 0.0163182034 0 0 0 0 0 0 0 0 0.0679796886 0 0 0 0 0 0.0059517341 0 0 0 0 0 0 0 0 0.0183504461 0 0 0 0 0 0 0 0.8629837371 0 0 0 0 0 0 0 0 0 0 
0 0 0.1864024833 0 0 0 0.0074782129 0 0 0 0 0 0 0 0 0 0.0346991777 0.0154450509 0 0 0 0.1527754004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.6031996748 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0014709175 0 0 0 0.9940619262 0 0 0 0 0 0 0 0 0 0.0044671563 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0.1335518688 0 0 0 0 0 0 0 0 0 0 0 0.0018661944 0.0019843542 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4756494923 0 0 0.0040443202 0 0 0 0 0.2753198684 0 0 0 0 0 0 0 0 0.0978574960 0.0097264058 
0 0 0.2538606068 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1398886032 0 0 0 0 0 0 0 0 0 0 0.0010100231 0.0070239006 0 0 0 0 0 0 0 0 0 0 0 0 0.5982168662 0 0 0 0 0 0 0 0 
0.3905373521 0 0.0938111834 0 0 0 0 0 0 0 0 0 0 0.0144273054 0 0 0.1637572904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0050384321 0.0105027078 0 0 0 0.3219257288 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0.0638150348 0.0012301702 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9349547950 0 0 0 0 0 0 0 0 0 0 
0 0 0.0567552030 0 0 0 0.0046598896 0 0 0 0 0 0 0.0657255578 0 0.6899366380 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1829227116 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0070518126 0 0.1886234017 0 0 0 0 0 0 0 0 0.1617599471 0 0 0.2955550443 0 0 0 0 0 0 0 0.0633115702 0 0 0 0.1007179607 0 0.1782570442 0 0 0 0 0.0047232192 0 
0 0 0 0 0 0 0 0.6414642626 0 0 0 0 0 0 0 0 0.2636083280 0 0 0 0 0 0.0220686699 0 0 0.0070818974 0 0 0 0 0 0.0035292406 0 0 0 0 0.0306378809 0 0 0.0269654054 0 0 0 0 0.0046443151 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0098024267 0 0 0.4756843358 0 0 0 0 0 0 0 0.0048698235 0 0 0 0 0 0 0 0 0 0.0214433743 0 0 0.4747322039 0 0 0 0 0 0 0 0 0 0.0134678358 
